term_str,x,y,term_rank,n,p,i,n_chars,max_pos_group,max_pos,n_pos_group,n_pos,stop,porter_stem,df,idf,dfidf
singing,19.87522,10.073631,387,203,0.0002586563883668334,11.916675555487643,7,VB,VBG,3,4,0,sing,198,8.241128511732995,1631.743445323133
once,-18.346586,-12.050114,388,202,0.0002573822189660115,11.923799989921026,4,RB,RB,4,4,1,onc,199,8.233860511268956,1638.5382417425224
deal,-7.7432394,-8.973705,389,202,0.0002573822189660115,11.923799989921026,4,NN,NN,3,5,0,deal,191,8.293056303776856,1583.9737540213796
laughing,19.46147,13.693843,390,200,0.00025483388016436787,11.938155282898096,8,VB,VBG,3,4,0,laugh,195,8.263154818062995,1611.315189522284
though,-10.671327,6.8484025,391,199,0.000253559710763546,11.945386852129172,6,IN,IN,4,6,0,though,195,8.263154818062995,1611.315189522284
sighs,20.235266,12.793918,392,199,0.000253559710763546,11.945386852129172,5,NN,NNS,2,4,0,sigh,197,8.248433312356228,1624.941362534177
taking,0.23184574,6.2949004,393,199,0.000253559710763546,11.945386852129172,6,VB,VBG,2,2,0,take,196,8.255775287697398,1618.13195638869
seen,-27.804611,-4.8077946,394,198,0.00025228554136272417,11.952654852593211,4,VB,VBN,3,3,0,seen,192,8.28552263109145,1590.8203451695583
lunch,8.402004,-4.956635,395,198,0.00025228554136272417,11.952654852593211,5,NN,NN,3,6,0,lunch,179,8.38666935454835,1501.2138144641544
hmm,15.245822,14.456232,396,197,0.00025101137196190235,11.959959653216444,3,NN,NN,3,4,0,hmm,190,8.300629523481657,1577.1196094615148
under,24.682579,-12.166109,397,196,0.00024973720256108047,11.967301628557612,5,IN,IN,2,2,1,under,190,8.300629523481657,1577.1196094615148
sometimes,-14.208004,6.372634,398,195,0.00024846303316025865,11.97468115892321,9,RB,RB,3,4,0,sometim,183,8.354785293528563,1528.925708715727
problem,-7.2716813,-9.004129,399,195,0.00024846303316025865,11.97468115892321,7,NN,NN,2,3,0,problem,192,8.28552263109145,1590.8203451695583
creed,24.496319,13.388568,400,194,0.0002471888637594368,11.982098630485693,5,NN,NNP,4,7,0,creed,173,8.43585690417588,1459.4032444224272
exactly,-4.469054,4.1687293,401,194,0.0002471888637594368,11.982098630485693,7,RB,RB,2,2,0,exactli,193,8.278028094544526,1597.6594222470935
excuse,-17.545143,21.510164,402,190,0.00024209218615614945,12.012155864341873,6,IN,IN,3,5,0,excus,180,8.37863203548293,1508.1537663869274
mom,20.87419,-19.844158,403,190,0.00024209218615614945,12.012155864341873,3,NN,NN,6,7,0,mom,179,8.38666935454835,1501.2138144641544
family,16.335428,-22.112762,404,190,0.00024209218615614945,12.012155864341873,6,NN,NN,2,3,0,famili,172,8.444220377110508,1452.4059048630074
minutes,-2.1887782,-31.814842,405,189,0.00024081801675532763,12.019769048451748,7,NN,NNS,1,2,0,minut,174,8.427541635963877,1466.3922446577146
schrute,26.843267,5.177478,406,189,0.00024081801675532763,12.019769048451748,7,NN,NNP,3,4,0,schrute,174,8.427541635963877,1466.3922446577146
eat,-25.577286,12.869643,407,188,0.00023954384735450578,12.027422620995182,3,VB,VB,4,7,0,eat,169,8.469605695530422,1431.3633625446414
move,-25.314505,22.66526,408,188,0.00023954384735450578,12.027422620995182,4,VB,VB,3,6,0,move,176,8.411053513175307,1480.3454183188542
saw,-22.493921,-3.2988255,409,187,0.00023826967795368393,12.035117012785184,3,VB,VBD,3,6,0,saw,175,8.419274019980277,1473.3729534965485
bring,-28.39204,19.84938,410,187,0.00023826967795368393,12.035117012785184,5,VB,VB,2,5,0,bring,181,8.3706392447294,1515.0857032960214
hit,-24.684408,19.20944,411,186,0.0002369955085528621,12.042852661564789,3,VB,VB,4,8,0,hit,171,8.452632616926708,1445.400177494467
working,1.7552173,2.7463655,412,186,0.0002369955085528621,12.042852661564789,7,VB,VBG,3,4,0,work,183,8.354785293528563,1528.925708715727
four,-1.9477416,-32.399223,413,186,0.0002369955085528621,12.042852661564789,4,CD,CD,2,3,0,four,180,8.37863203548293,1508.1537663869274
high,8.281252,-21.129251,414,186,0.0002369955085528621,12.042852661564789,4,JJ,JJ,4,6,0,high,170,8.461094195674903,1438.3860132647335
true,-9.2409525,3.821754,415,185,0.00023572133915204026,12.050630012156509,4,JJ,JJ,2,3,0,true,175,8.419274019980277,1473.3729534965485
bye,19.750727,15.3541975,416,184,0.0002344471697512184,12.058449516615807,3,NN,NN,3,4,0,bye,158,8.566704383635502,1353.5392926144093
kids,-4.5053377,-21.634869,417,184,0.0002344471697512184,12.058449516615807,4,NN,NNS,2,4,0,kid,166,8.49544570046568,1410.2439862773028
run,-26.24024,21.363688,418,183,0.0002331730003503966,12.066311634388777,3,VB,VB,2,5,0,run,171,8.452632616926708,1445.400177494467
sit,-28.213804,24.056395,419,183,0.0002331730003503966,12.066311634388777,3,VB,VB,3,7,0,sit,175,8.419274019980277,1473.3729534965485
times,-3.2243547,-30.175064,420,182,0.00023189883094957474,12.074216832474123,5,NN,NNS,3,5,0,time,173,8.43585690417588,1459.4032444224272
comes,28.760881,-4.120997,421,182,0.00023189883094957474,12.074216832474123,5,VB,VBZ,2,4,0,come,177,8.402879581729609,1487.3096859661407
awesome,-5.0827093,2.6609836,422,182,0.00023189883094957474,12.074216832474123,7,JJ,JJ,4,5,0,awesom,170,8.461094195674903,1438.3860132647335
turns,25.542294,-4.5075164,423,181,0.00023062466154875292,12.082165585589614,5,VB,VBZ,2,4,0,turn,177,8.402879581729609,1487.3096859661407
supposed,-3.9997008,15.08845,424,181,0.00023062466154875292,12.082165585589614,8,VB,VBN,2,4,0,suppos,176,8.411053513175307,1480.3454183188542
hate,-23.055971,2.574854,425,180,0.00022935049214793107,12.090158376343146,4,VB,VBP,3,7,0,hate,150,8.641666441316724,1296.2499661975087
nope,8.869848,15.104221,426,180,0.00022935049214793107,12.090158376343146,4,NN,NN,3,4,0,nope,147,8.67081278697624,1274.6094796855073
food,1.9220136,-14.524768,427,180,0.00022935049214793107,12.090158376343146,4,NN,NN,1,2,0,food,169,8.469605695530422,1431.3633625446414
week,-5.750394,-30.481035,428,179,0.00022807632274710922,12.098195695408563,4,NN,NN,2,3,0,week,167,8.486780839338554,1417.2924001695385
kidding,-4.107925,11.331937,429,178,0.0002268021533462874,12.106278041706423,7,VB,VBG,2,3,0,kid,172,8.444220377110508,1452.4059048630074
ten,-1.4072375,-32.09086,430,177,0.00022552798394546555,12.114405922589823,3,JJ,JJ,6,11,0,ten,171,8.452632616926708,1445.400177494467
wo,-17.528542,8.045355,431,177,0.00022552798394546555,12.114405922589823,2,MD,MD,4,4,0,wo,160,8.548557036925244,1367.769125908039
few,1.8071574,-28.536842,432,174,0.00022170547574300003,12.139067976824093,3,JJ,JJ,1,1,1,few,168,8.478167709033846,1424.3321751176861
different,-2.952145,-17.717833,433,173,0.0002204313063421782,12.147383245036096,9,JJ,JJ,2,3,0,differ,168,8.478167709033846,1424.3321751176861
yet,-15.253487,3.3739789,434,172,0.00021915713694135636,12.155746717970722,3,RB,RB,2,2,0,yet,169,8.469605695530422,1431.3633625446414
couple,2.0312152,-28.27227,435,171,0.0002178829675405345,12.164158957786922,6,NN,NN,2,3,0,coupl,165,8.50416291756679,1403.1868813985202
knew,-22.205687,2.5337985,436,170,0.00021660879813971268,12.172620536535119,4,VB,VBD,2,4,0,knew,156,8.585082912950357,1339.2729344202558
turn,-25.397676,23.77893,437,169,0.00021533462873889083,12.181132036390636,4,VB,VB,2,4,0,turn,154,8.603698591117704,1324.9695830321264
warehouse,12.942508,-15.344459,438,168,0.00021406045933806899,12.18969404989406,9,NN,NN,4,6,0,warehous,158,8.566704383635502,1353.5392926144093
yep,14.5958605,15.257188,439,168,0.00021406045933806899,12.18969404989406,3,NN,NN,3,4,0,yep,159,8.55760217652825,1360.6587460679918
em,-6.636216,22.172888,440,167,0.00021278628993724716,12.198307180198768,2,PR,PRP,8,13,0,em,148,8.661031766183656,1281.8327013951812
robert,23.895811,14.228348,441,167,0.00021278628993724716,12.198307180198768,6,NN,NNP,1,2,0,robert,159,8.55760217652825,1360.6587460679918
wish,-24.5603,4.3423796,442,167,0.00021278628993724716,12.198307180198768,4,VB,VBP,3,5,0,wish,159,8.55760217652825,1360.6587460679918
corporate,7.477562,-4.5347514,443,167,0.00021278628993724716,12.198307180198768,9,JJ,JJ,3,3,0,corpor,161,8.539568253697988,1374.870488845376
branch,3.6715875,-21.080078,444,166,0.0002115121205364253,12.206972041325896,6,NN,NN,1,2,0,branch,158,8.566704383635502,1353.5392926144093
playing,16.703655,0.48342663,445,166,0.0002115121205364253,12.206972041325896,7,VB,VBG,2,3,0,play,160,8.548557036925244,1367.769125908039
until,-19.380941,-7.6525073,446,166,0.0002115121205364253,12.206972041325896,5,IN,IN,1,1,1,until,163,8.521756977581529,1389.046387345789
yourself,-6.8300366,22.228586,447,166,0.0002115121205364253,12.206972041325896,8,PR,PRP,3,3,1,yourself,157,8.575864382920978,1346.4107081185934
came,-21.256922,-9.968139,448,166,0.0002115121205364253,12.206972041325896,4,VB,VBD,1,1,0,came,158,8.566704383635502,1353.5392926144093
birthday,21.611486,-22.381777,449,166,0.0002115121205364253,12.206972041325896,8,NN,NN,2,3,0,birthday,140,8.741202114867638,1223.7682960814693
open,21.908537,-5.790011,450,164,0.00020896378173478164,12.224459468054736,4,VB,JJ,4,5,0,open,152,8.62255761836902,1310.628757992091
buy,-27.449957,17.016602,451,163,0.0002076896123339598,12.233283318441742,3,VB,VB,2,3,0,buy,154,8.603698591117704,1324.9695830321264
front,13.435601,-17.873371,452,163,0.0002076896123339598,12.233283318441742,5,NN,NN,4,5,0,front,156,8.585082912950357,1339.2729344202558
must,-31.53583,0.67322236,453,163,0.0002076896123339598,12.233283318441742,4,MD,MD,3,3,0,must,157,8.575864382920978,1346.4107081185934
leaves,25.893713,4.1209755,454,162,0.00020641544293313797,12.242161469788195,6,VB,VBZ,2,2,0,leav,160,8.548557036925244,1367.769125908039
took,-23.034653,-2.95984,455,162,0.00020641544293313797,12.242161469788195,4,VB,VBD,3,5,0,took,157,8.575864382920978,1346.4107081185934
line,15.894849,-8.581212,456,161,0.00020514127353231612,12.251094594558204,4,NN,NN,1,2,0,line,140,8.741202114867638,1223.7682960814693
walk,-24.268879,24.386257,457,161,0.00020514127353231612,12.251094594558204,4,VB,VB,3,6,0,walk,157,8.575864382920978,1346.4107081185934
hell,-3.167746,4.43254,458,159,0.00020259293473067245,12.269128517388465,4,NN,NN,4,6,0,hell,156,8.585082912950357,1339.2729344202558
read,-26.101566,14.423173,459,159,0.00020259293473067245,12.269128517388465,4,VB,VB,3,6,0,read,149,8.651316611350444,1289.0461750912161
perfect,-6.2039123,2.8408742,460,159,0.00020259293473067245,12.269128517388465,7,JJ,JJ,3,5,0,perfect,153,8.613097289119954,1317.803885235353
school,7.7392507,-15.43106,461,159,0.00020259293473067245,12.269128517388465,6,NN,NN,1,2,0,school,145,8.690576041797671,1260.1335260606622
house,19.727306,-15.672561,462,159,0.00020259293473067245,12.269128517388465,5,NN,NN,1,2,0,hous,148,8.661031766183656,1281.8327013951812
movie,-2.1916704,-10.490755,463,159,0.00020259293473067245,12.269128517388465,5,NN,NN,1,2,0,movi,149,8.651316611350444,1289.0461750912161
holds,28.82691,-0.26222485,464,158,0.0002013187653298506,12.278230724495717,5,VB,VBZ,2,2,0,hold,154,8.603698591117704,1324.9695830321264
such,-7.699621,-2.2141888,465,158,0.0002013187653298506,12.278230724495717,4,JJ,JJ,3,3,1,such,156,8.585082912950357,1339.2729344202558
hope,-23.54503,3.5956085,466,157,0.00020004459592902878,12.287390723781193,4,VB,VBP,3,5,0,hope,153,8.613097289119954,1317.803885235353
women,-4.0637302,-22.962164,467,156,0.00019877042652820693,12.296609253810573,5,NN,NNS,1,2,0,women,139,8.751544059089099,1216.4646242133847
gay,-5.9312077,7.829919,468,156,0.00019877042652820693,12.296609253810573,3,JJ,JJ,5,9,0,gay,133,8.815202696311417,1172.4219586094184
started,-22.481207,-6.746079,469,154,0.00019622208772656326,12.31522493197792,7,VB,VBD,3,4,0,start,152,8.62255761836902,1310.628757992091
picture,13.412402,-13.854532,470,153,0.0001949479183257414,12.324623629980168,7,NN,NN,2,3,0,pictur,140,8.741202114867638,1223.7682960814693
set,-21.780611,21.836605,471,153,0.0001949479183257414,12.324623629980168,3,VB,VB,2,5,0,set,151,8.632080392487527,1303.4441392656165
close,-5.995661,-3.7839081,472,152,0.00019367374892491956,12.334083959229234,5,RB,RB,4,6,0,close,148,8.661031766183656,1281.8327013951812
without,10.974596,-3.1716402,473,152,0.00019367374892491956,12.334083959229234,7,IN,IN,1,1,0,without,148,8.661031766183656,1281.8327013951812
computer,19.61821,-13.848986,474,152,0.00019367374892491956,12.334083959229234,8,NN,NN,1,2,0,comput,136,8.783022290562267,1194.4910315164682
means,-16.235601,0.15166146,475,151,0.00019239957952409774,12.343606733347741,5,VB,VBZ,2,3,0,mean,142,8.720738012307924,1238.3447977477254
hour,2.5310206,-17.135471,476,151,0.00019239957952409774,12.343606733347741,4,NN,NN,2,2,0,hour,138,8.761960675034437,1209.1505731547525
nobody,-11.419656,15.806492,477,150,0.00019112541012327589,12.35319278217694,6,NN,NN,1,2,0,nobodi,145,8.690576041797671,1260.1335260606622
sex,-15.047211,-11.538702,478,150,0.00019112541012327589,12.35319278217694,3,NN,NN,5,7,0,sex,138,8.761960675034437,1209.1505731547525
damn,17.30055,7.8327417,479,150,0.00019112541012327589,12.35319278217694,4,NN,NN,5,7,0,damn,148,8.661031766183656,1281.8327013951812
wedding,14.099125,-22.415863,480,149,0.00018985124072245404,12.36284295221066,7,NN,NN,2,3,0,wed,132,8.826091012454151,1165.044013643948
card,17.713804,-14.400832,481,148,0.00018857707132163221,12.37255810704387,4,NN,NN,4,5,0,card,134,8.804395941354834,1179.7890561415477
mmhmm,13.398817,14.857332,482,148,0.00018857707132163221,12.37255810704387,5,NN,NN,1,3,0,mmhmm,145,8.690576041797671,1260.1335260606622
