term_str,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
still,-0.028012503,-0.40647668,-0.47821358,0.3617759,-0.06196661,0.023614991,-0.10087349,0.034736417,-0.1790812,0.27143508,-0.15671678,0.17307416,0.18432432,0.4615702,0.14538214,0.011629843,-0.19104707,0.1131941,-0.05795514,-0.3676206,0.38964894,0.14914292,-0.06375277,-0.16693176,0.08283306,-0.25003424,0.16547798,-0.01876319,-0.15093324,0.22486773,0.22319962,-0.07028094,0.2098654,-0.09012657,-0.30560142,-0.007892855,-0.29644427,0.116389036,-0.05256755,-0.10423532,-0.34853226,0.05421089,0.12213334,0.0336567,-0.1803792,0.0131270755,0.19681878,-0.29122737,0.26800388,-0.06795172,-0.024897112,-0.35589775,0.06691215,0.11493521,0.3591791,0.096072316,0.011667814,-0.050514452,-0.27130052,0.12652427,0.17560345,0.10778929,-0.0456452,0.07107572,-0.19407746,0.066381685,0.25691324,0.29399112,-0.25474924,0.31054983,0.06696107,-0.16311976,-0.088499926,0.02639745,0.14588684,0.091473155,-0.07104106,0.07475405,-0.16061313,-0.156898,0.09139347,-0.2916631,-0.24856025,0.0103338575,-0.35650957,-0.24358165,-0.3896943,-0.083209224,-0.041400205,0.15003972,0.13726556,0.0251546,-0.23055124,0.23732324,0.053259786,0.14485839,0.07504347,-0.009503401,0.22174394,-0.2620582,0.10868446,-0.013630923,0.019258883,0.039088644,0.17935725,-0.27140167,0.26012608,0.33184537,-0.019761702,-0.25507596,0.027726844,-0.091361225,0.03310382,0.029144375,0.06910252,0.020738129,-0.15521637,-0.4890639,0.052175228,0.0029211636,0.061984252,0.27313885,0.45624527,-0.12415955,-0.13967651,-0.18344487,-0.17780663,-0.12524724,-0.10945662,0.0068347123,0.0722423,-0.015574298,-0.19569738,0.036555108,0.18814677,0.19875024,-0.16938195,0.03317525,0.1173475,-0.39390662,-0.23819746,-0.026860625,0.2375983,-0.13481264,0.2609016,-0.010802879,-0.07103294,0.037233,-0.05368927,0.011960696,-0.018316457,0.21386841,0.13300817,0.008818904,-0.06801488,-0.1705042,-0.00032949165,-0.1472685,0.20945065,-0.009288473,0.023551838,0.2230859,0.27493644,-0.285438,0.2591564,-0.25294283,0.02286485,-0.033272475,-0.19624688,0.051239192,-0.017480204,-0.099971615,-0.08342108,0.2662484,-0.06562442,-0.07710708,-0.102868035,0.11725231,0.18428488,0.26215404,-0.008223809,-0.066912375,0.11746118,-0.25245523,0.31894782,-0.063495696,0.30721676,-0.10764426,0.14148855,-0.27335992,0.022612536,0.14535558,-0.16981941,-0.029947171,0.07346341,-0.283517,-0.17268726,-0.14973134,-0.25728688,-0.36812788
three,-0.10270922,-0.29677352,0.27517253,-0.5890555,-0.19819549,-0.024047337,-0.2837596,0.3244149,0.013733053,-0.02031473,0.22185403,0.41051203,0.027549973,0.05461869,-0.15626639,0.030412339,-0.07997474,-0.1762153,-0.31091276,-0.15406811,-0.23396444,0.18306677,-0.40504345,0.1336712,-0.24588728,-0.042508714,0.18101662,0.15707591,-0.36680353,0.16275543,0.43970683,-0.30566606,0.06955046,0.3358531,0.18345466,0.25673932,-0.08281632,-0.27648842,-0.021622183,-0.44267884,-0.1350063,-0.74767125,0.5067258,-0.26412123,0.49132568,0.17111993,0.035666276,0.23016897,0.018637627,0.35680676,-0.19138412,-0.15251367,-0.31583044,0.2709828,-0.07421866,0.24127212,0.22906026,0.06037575,-0.13814858,-0.08743105,0.18654537,0.13325834,-0.20833106,0.3834518,-0.06995053,0.04140155,-0.079437956,-0.027796376,0.1870402,0.18445858,0.15469378,-0.039356183,0.24630438,-0.13656099,0.1072574,0.25766027,-0.1376304,-0.12530895,0.026624624,-0.032302774,-0.06549539,0.51313,-0.7213673,0.7331832,0.48112333,0.66361386,-0.34838903,0.39827144,0.044537622,0.15802234,-0.45308453,-0.11459969,0.35554066,0.055193637,0.4374527,0.2775377,0.561528,-0.9595547,-0.13046758,0.18925782,0.026612036,0.25813422,0.36008826,0.40524498,-0.6782332,-0.44501165,0.6810174,0.35177258,-0.13180554,-0.43570554,-0.24622707,0.35552722,-0.30928937,-0.06111562,-0.22938797,0.12670922,0.2960386,-0.23650582,-0.24811824,-0.46527582,-0.36015177,0.3528534,-0.24734595,-0.36548218,-0.03942986,-0.21737486,0.1334617,-0.40903223,-0.6269636,0.17828365,0.25040457,0.4006564,-0.08170652,0.03497303,-0.033101045,0.27658895,-0.18486303,-0.6332786,-0.054488946,-0.40033635,0.32991895,-0.22879547,-0.44980022,-0.06768459,0.16209011,-0.5542192,-0.51819485,0.12669717,0.019783098,0.18678856,0.048234772,-0.18892576,-0.28441048,-0.46329734,-0.50198734,0.6138421,0.111650854,-0.13708733,-0.5496524,0.016422605,-0.13430776,-0.023879668,-0.27323273,-0.42599052,-0.35653144,0.23593287,0.10085538,-0.1405337,-0.4306567,-0.64879435,-0.11559294,0.028870512,0.061879683,0.30062145,0.28021395,-0.030673293,-0.12133387,-0.70461476,-0.010815792,0.30199125,0.60103977,-0.18021002,0.04751453,-0.050005086,0.030972678,0.19648932,-0.003849001,-0.5379088,0.27293652,-0.12565419,0.008810023,-0.43697047,0.4951622,-0.05179881,0.28979552,0.11919989,-0.5460293,-0.5139429,0.48934412,-0.22160675
talking,-0.10476562,-0.44531685,-0.35723004,0.8268823,-0.28662318,-0.21770029,0.3921981,-0.07100037,0.20213167,0.07880355,0.5378479,0.59643584,-0.6631961,0.650995,0.20373803,-0.26520732,0.0019831755,0.03806772,0.6651562,-0.31554496,0.67088336,-0.037121605,-0.67435116,0.040809374,-0.04653572,-0.14093944,0.40306208,-0.8084802,-0.5015487,0.563699,0.555721,-0.14898993,-0.041651744,-0.15894301,0.36320338,0.13985339,-0.38075468,0.28714117,-0.13740383,-0.5851304,-0.47489572,0.82332873,-0.061778795,0.16285294,-0.38409021,-0.28528816,0.028804595,0.44398478,0.41320574,-0.13335274,-0.5765062,0.050483875,-0.04046418,0.41765246,0.2822253,-0.119522326,-0.019436404,-0.2753616,-0.12645158,-0.49196357,-0.094966926,-0.17839886,-0.55660313,0.086898156,-0.13323592,-0.11147638,0.45845863,0.67958695,0.14221334,-0.5015231,0.37234086,0.6618059,0.41070443,0.48710063,0.44205156,-0.04368823,0.08597203,-0.3307641,-0.086477816,-0.47054645,0.066568606,0.21084778,-0.54841584,-0.08265563,-0.5134809,-0.51285136,0.11730787,0.47344226,-0.16807805,0.4202416,0.06311404,0.7450408,-0.06821368,0.51643574,-0.007263077,-0.004091864,0.22724295,0.7365474,0.5130044,-0.5878244,0.31151432,-0.2798902,0.77142346,0.19433174,0.5758425,-0.07212102,0.4827583,-0.18588378,-0.40957606,-0.14476432,-0.33293772,-0.2917035,-0.18455778,0.29095516,0.22939527,0.75751615,-0.5716658,0.025843985,0.36343613,-0.06721389,-0.031793617,0.45331442,0.90094715,-0.60616386,0.013715197,-0.1703041,0.4781029,-0.3794777,-0.12669799,-0.2528154,0.13210987,-0.30864543,-0.33506396,-0.2159229,0.6100113,-0.04577499,-0.33429858,0.41403574,-0.12640543,-0.6367485,-0.04521348,-0.4164452,0.23104149,0.2113083,0.049263246,-0.12956747,-0.04205692,0.34807885,0.74817586,-0.29536593,0.24325785,-0.18475729,0.1336028,0.4413457,-0.269103,-0.2331979,0.1576951,0.46917376,0.037209913,-0.009314788,0.2849544,0.031968813,0.2814223,-0.5798511,0.2322256,0.085366085,0.1148935,0.2348684,-0.30079073,-0.026286786,-0.24640876,-0.8271926,0.0006887738,0.072445594,0.28250667,0.43246326,-0.5806515,0.21326868,-0.20542315,0.5429745,-0.20859846,-0.4684914,-0.02933436,-0.85677344,0.033964097,-0.17892024,-0.3858159,-0.21244018,0.4781115,0.05052697,0.5168286,-0.31765175,-0.16794807,0.048438355,-0.3224665,-0.8578993,-0.14602411,-0.17199372,0.12305763,-0.10317618
kind,-0.11924477,-0.103969656,-0.26897466,0.044209477,-0.15321729,-0.06004047,0.1285406,-0.2824391,0.34028444,0.05356006,-0.15277557,0.327416,0.36384332,0.4216882,-0.13840331,-0.34011742,0.20309655,0.2917917,-0.10485569,-0.46055108,0.43694592,0.55676293,0.15835662,0.3158053,0.09021959,-0.064450346,0.41082874,0.48720434,0.021312568,-0.30062866,0.44347757,0.30275178,0.47948205,-0.047447033,-0.12235925,-0.50388145,-0.5450075,0.36762133,-0.030314643,0.046232518,-0.09943883,-0.18628334,-0.24273732,0.08721742,-0.4511105,-0.10234803,0.019361028,0.042390462,0.38562036,-0.28119442,-0.2657465,-0.18065153,-0.14285617,-0.10179153,0.14636184,-0.09239048,-0.2940992,-0.29390618,0.68019867,-0.25370115,-0.036131687,-0.643785,-0.22469884,0.24301416,-0.8549601,0.31814668,0.23009744,-0.095932655,-0.087799594,-0.24638323,-0.0050971396,-0.21291804,-0.14243029,-0.13645484,0.0838948,0.13078557,0.5930711,-0.3736004,0.43018347,0.00094235165,-0.09493502,0.4374256,-0.10628043,-0.11596093,-0.26228163,-0.38950443,0.24724765,0.028572997,-0.09629107,-0.17403656,0.101658106,-0.05295422,-0.28858158,0.34607428,0.8127007,0.2629697,0.12111919,0.13933398,-0.053090017,0.43527016,-0.122689985,0.30116087,0.43482834,0.37122267,-0.27092767,0.016051332,-0.060553946,-0.37316978,0.07171999,0.2559757,-0.08306922,-0.08883024,-0.17506948,0.1836624,0.36763698,0.16354255,0.3041369,0.16800317,0.21663983,-0.038900148,0.032698475,0.46924862,0.7843777,-0.23519519,-0.13125977,-0.29271048,-0.445607,-0.29521465,-0.22754675,0.12628841,-0.24402148,-0.41336852,-0.03476186,0.123327434,-0.21951616,0.008488434,-0.8650459,-0.24341047,-0.141503,-0.010300881,0.6072511,0.11564751,0.25563866,0.22470078,-0.19910318,0.45804447,-0.8507682,-0.45873904,0.25048912,-0.14539361,-0.030144881,-0.2488627,0.15528852,0.5835674,-0.62623197,0.4044524,0.92875344,-0.024244914,0.016991448,0.5618505,0.11690007,0.3676389,0.32649627,-0.034065716,-0.14933242,-0.2520137,0.21050157,0.24166226,-0.12609164,0.035243213,-0.9801924,0.42149597,-0.024672514,-0.18339121,-0.03315442,0.46815288,-0.09716732,0.47581372,0.13699149,-0.28648126,-0.27535117,-0.42393452,0.5183915,-0.4288115,-0.3331754,0.15418191,0.29728767,-0.1899327,0.6403428,-0.3634661,0.5819812,0.6889517,-0.22259396,0.11217076,-0.08518945,0.24040282,-0.23644808,0.26751927,-0.4058565,-0.068296626
car,0.17324638,0.009939387,-0.11040818,-0.18109782,0.18979605,-0.20950927,0.07623579,0.33896494,0.25900173,-0.34340364,-0.29322407,-0.5946844,-0.2595419,0.22400992,-0.15858372,-0.12539168,-0.055889517,0.04163389,-0.083917,0.057265863,0.13944685,-0.37122464,-0.040318914,0.027938867,0.25416997,-0.046064943,0.047456864,-0.40261143,0.16648747,0.022594985,0.13180822,0.42005634,-0.06563596,-0.069187835,-0.09467811,-0.16202874,-0.12054952,-0.30653995,0.056866027,-0.5141548,-0.20819376,0.18142566,-0.087057315,-0.056681957,0.12209687,-0.2541543,-0.31496358,-0.15354921,-0.07502743,-0.16717787,0.20098075,-0.35874364,0.11600955,0.051083207,0.31618246,0.061291773,-0.11537153,0.14567925,-0.18251449,0.12855317,-0.007929096,0.32546514,-0.32777637,-0.26554373,-0.12435482,-0.26417977,-0.22660813,0.45932263,0.07962814,0.21604578,0.20181057,-0.13192517,0.5766945,-0.2528681,0.13968994,-0.06317175,0.1842955,-0.19389977,-0.38671115,-0.18333778,-0.39452603,-0.10463724,-0.09184463,0.44513822,-0.2951304,-0.10173349,0.26136202,0.21678194,0.02430346,-0.25223884,0.20377773,0.23707159,0.14496002,0.18605599,0.1890872,0.31475002,-0.29961938,-0.37002915,0.30358568,-0.002080287,-0.2914936,0.34398255,-0.1784363,-0.41370052,-0.337102,0.3660645,-0.047150217,0.16079073,-0.1200826,-0.31206304,-0.085718654,-0.6892551,0.023640458,-0.20922515,0.11923203,0.075218365,0.17466302,-0.050941817,0.1835143,-0.30692628,-0.025524998,-0.16377234,0.009229535,0.101368025,0.24845642,0.20019665,-0.12207739,0.13485529,0.1435873,0.057148334,-0.35934803,0.0068218387,0.17671046,-0.12811016,0.08497547,0.060252737,0.1329421,0.007994895,0.22724536,-0.06451644,0.18728821,-0.10044928,0.25330475,-0.0074203615,0.09155953,-0.16013137,0.10658706,-0.08844656,0.079665445,-0.10411105,0.059053212,0.22002472,-0.32463396,0.2920236,-0.2145105,0.20641683,0.29690397,0.08045628,-0.29453507,0.3912311,0.27598795,-0.08044175,-0.26403877,0.35265622,-0.027127506,0.035787307,-0.3224191,-0.19392094,-0.11897271,-0.11491313,0.13816984,0.5056287,-0.1717522,-0.29818565,0.20670517,0.11166357,-0.040401123,0.31066382,0.11702031,0.018156102,0.20127183,0.1589258,-0.0019938461,0.32832295,0.13972099,0.4467338,0.18607135,0.54745454,-0.15437214,-0.31347072,0.24529757,-0.0076601,-0.23582652,-0.07870836,-0.021264859,0.050769173,-0.055317163,-0.20784925,0.47807023,-0.19543317
better,-0.32561618,-0.4325246,-0.14074846,0.0156155275,0.2668142,0.10000288,0.24612762,-0.03952672,-0.11553678,0.1673005,-0.26894024,0.4104131,0.11105043,-0.40218964,0.13669011,-0.08512086,0.05492621,0.23934938,0.06529088,-0.15644081,-0.48442706,0.26330933,-0.08257606,0.03478727,-0.23437142,-0.035971377,-0.2360351,0.5585225,-0.57836616,0.5869742,0.86342937,0.012742145,0.3116091,0.031250104,-0.16203064,-0.0008207654,0.07780507,-0.009801823,0.21088113,0.16919164,-0.2551376,-0.23563175,-0.14478974,0.11534414,-0.3425357,-0.36437395,0.7317277,-0.2988466,0.0988703,0.25258228,0.44524676,-0.30216068,0.07860025,0.17489558,-0.5476878,-0.012325205,0.36379793,-0.14269103,-0.029199667,0.16652778,0.004609369,-0.18808578,0.29181638,0.20585267,-0.6860705,0.34998477,0.6367544,-0.14131866,-0.5732837,0.16403788,-0.086544536,-0.109183066,0.23097733,-0.20455028,0.009897839,0.23041251,0.074123584,0.2466651,-0.09975267,0.4672231,-0.106217414,0.376952,-0.021286398,-0.06267063,0.0070218462,0.18014047,-0.47636238,-0.17015888,-0.16794068,0.5119061,0.112726435,-0.11352085,0.179659,-0.5489963,0.17279394,-0.59533644,0.7561827,0.102478355,0.2182075,-0.4571532,0.045720633,0.09256975,-0.07464933,0.14113191,0.21737275,-0.46087572,-0.11180241,0.19987018,-0.28722486,-0.118948095,-0.13447684,0.691804,-0.34534472,0.053987823,-0.23499253,0.21923845,-0.0679113,-0.29248103,-0.2937278,0.08635383,-0.38648272,0.3812875,0.0845316,0.034573276,-0.37316462,-0.09336715,-0.31025988,-0.4826017,-0.35003093,0.20909874,0.34318602,0.054718528,-0.4757343,-0.31060588,-0.31742764,0.21916784,-0.6569134,-0.099848405,-0.060713038,-0.50658405,0.14800408,-0.23622185,0.03198991,-0.046650454,-0.17405792,-0.03526135,-0.65455645,-0.09785838,-0.08983143,0.06490024,-0.1556756,-0.16223635,0.13489594,-0.32020822,-0.18904006,0.5508188,-0.017059745,0.11647771,0.07495162,-0.31665695,-0.18658541,0.24591658,0.053187463,0.033364385,-0.025539715,0.17165475,0.53953415,-0.12351845,-0.10843672,-0.49195975,-0.33265284,0.065608464,-0.06358041,0.28587466,0.2716066,0.057828955,0.22887455,0.1453527,0.23663361,-0.12116081,0.18449539,0.12035227,0.7113577,-0.12327541,-0.25165796,-0.2970531,-0.08647545,-0.09174213,0.522737,-0.062745504,-0.001471229,0.20283239,0.016129337,-0.27772856,0.25876918,0.19466788,-0.109338716,-0.02001081,-0.41923255,-0.027638916
last,0.041040856,0.21962975,0.3825081,-0.50101733,0.18104564,-0.0051957346,0.18154484,0.43190983,-0.32148743,0.07024951,-0.22957048,-0.6165914,0.56645215,-0.17648296,-0.4419,-0.0285899,0.39115006,0.6725581,-0.01868944,-0.3503024,-0.5954468,-0.098875865,-0.23251863,-0.15643926,-0.26098928,-0.17674844,-0.1678439,-0.14517838,-0.19998927,-0.069200024,-0.0023507916,-0.3149791,0.22812128,0.44443727,-0.07029281,0.47909358,0.15414892,-0.112305894,-0.019036887,-0.37952644,0.21066721,-0.21670502,0.682155,0.03839161,0.41997585,0.43271643,-0.2123667,-0.5905123,0.34084234,0.4122187,-0.24616058,0.08148907,-0.15953748,-0.23966281,-0.57682127,0.18491504,-0.16296047,-0.29066342,-0.11653696,0.0090094805,-0.10075336,-0.09487695,0.10571548,0.8103613,-0.38514063,0.35676774,-0.075550154,-0.3443961,-0.22739458,-0.41994917,0.54508287,-0.18887277,0.49098653,0.38735715,0.3019816,0.13704503,-0.157713,-0.16180936,-0.21399583,0.1697181,-0.23087783,-0.30266333,-0.5293161,0.45793897,-0.0018933816,0.26941323,-0.037114244,-0.05396989,-0.2465225,0.0031108826,-0.7411244,0.13358411,0.14203094,0.023349166,0.672117,-0.1358868,0.2271788,-0.427157,0.025205335,0.31066805,0.26507312,0.58005357,0.12802815,0.6779186,-0.41182113,-0.31667522,0.4489939,0.12389577,0.011396165,-0.026871677,-0.4645349,-0.10737802,-0.0659837,-0.13984308,0.33416677,0.43275312,0.2663645,-0.29199016,-0.38812202,-0.11682236,0.043762267,0.5179184,0.2482387,-0.79557675,-0.574527,0.48536855,-0.20957471,-0.55803406,0.008321424,0.11990897,0.27532136,0.13834846,-0.014596822,0.21327122,-0.25514182,-0.03056817,-0.4951974,-0.92576754,0.12937388,-0.4056844,0.5808527,-0.28400525,0.18778354,0.23814967,-0.3935826,-0.018600227,-0.7769487,-0.36106643,-0.4876529,-0.6437712,-0.31325564,-0.2868212,0.2675573,-0.7594453,0.4897731,-0.036832828,-0.3497938,0.4543093,-0.93667096,-0.32307422,0.0032289275,0.048258707,-0.30689257,0.15660976,-0.34895417,-0.077333614,-0.33603418,0.20069382,-0.08227938,-0.5765433,-0.406446,-0.22522257,-0.011345309,-0.14168054,0.32979807,0.13418585,-0.18737745,-0.16171898,-0.41027674,0.28286678,-0.011645892,-0.34914804,-0.26436642,0.1598851,0.25322387,-0.052336372,0.0066177845,-0.38620526,0.036909647,-0.73153734,0.020798255,-0.29936922,0.20533773,0.17108756,0.4386601,0.0122897895,-0.5053515,-0.21411708,-0.04406177,-0.3717728
jan,0.25541392,0.15256788,-0.0964857,0.4504945,-0.08270913,-0.065382786,0.18398592,0.42189237,-0.24509774,-0.05419157,-0.2749441,-0.2591967,0.14229882,0.26264653,-0.13313887,-0.42098513,-0.05491958,0.14270176,0.2014671,-0.24753515,0.29604203,-0.5072588,-0.029383447,-0.12661597,0.3865046,-0.37526494,0.0926875,-0.13478798,-0.049026888,-0.29738402,-0.0898926,0.1209688,-0.06821168,-0.012853129,0.17047729,-0.052411865,0.28062126,-0.018715313,-0.07523575,-0.5700218,-0.22539763,0.23694767,-0.30148485,0.11459546,0.12061216,-0.30305293,-0.16682951,0.08714902,0.017660106,-0.019851191,-0.15090778,-0.31467447,0.04963272,-0.17757796,0.07696271,-0.0582712,-0.36162657,-0.37603292,-0.41801023,-0.21881312,-0.04762952,0.13102917,0.23206238,-0.16449136,-0.1729959,-0.019223245,0.21064284,0.72188157,-0.31350678,0.1707666,0.399327,0.75010306,0.1842203,0.114229575,0.097499855,-0.109774396,0.049664848,-0.087760314,-0.16849951,0.048719283,-0.032233622,-0.2844749,-0.10647281,0.24477856,-0.17138727,-0.38893136,0.22274588,0.18980348,0.04224093,-0.06981756,-0.0038649188,0.3007821,0.3066768,0.05181486,0.3079009,0.38985237,-0.037745446,0.30962947,0.39266506,0.04066331,-0.26054466,-0.046834752,0.13891625,0.12002128,0.019403493,0.22097977,0.08126942,-0.051279306,-0.26037434,0.1525375,0.124355845,0.06431084,0.08445594,0.0027180247,0.12829585,-0.15140153,0.29197738,-0.0975918,0.087851375,0.24523766,0.109934285,0.16617104,0.287706,0.062226884,-0.02160508,0.32229614,0.176616,0.1812489,0.051458362,0.23600616,0.10981228,0.011216879,0.110044666,-0.3583489,0.0066059427,-0.011407684,0.03021447,0.4633736,-0.18735215,-0.031168029,-0.09172635,-0.09503934,0.28833267,0.09949731,0.15262076,0.118252955,0.015582879,0.19008921,0.20374684,-0.0801523,0.43595508,0.06736311,-0.2595282,0.16959338,-0.17494784,-0.13688488,0.03718658,0.39870304,0.009766975,-0.015676312,0.036614563,-0.20175187,0.1368482,-0.26845947,0.15047352,-0.21531339,-0.04203551,0.08778921,0.0016492775,-0.11605852,0.25700733,0.12047237,0.07642396,0.036618333,-0.0326595,-0.1776178,-0.19452943,0.18335171,-0.091247335,-0.20175472,-0.038932048,0.17365342,-0.2415019,0.008447491,0.063354954,-0.030332057,0.13366666,0.07377169,-0.20361237,0.0036822997,0.19157636,0.051919363,-0.16753235,0.18561922,-0.09163007,-0.22699678,0.0059794514,-0.02527357,0.2085238,0.0023559476
which,0.08993998,-0.30369735,-0.07384813,0.10976136,0.16452283,-0.11378416,0.65503097,0.6388114,-0.25260887,0.053783175,-0.11348438,-0.19985992,0.11331365,-0.20416734,-0.40434664,0.084588245,0.23652692,0.24038573,0.3261042,-0.17043167,-0.11747071,-0.3976124,-0.17371984,-0.052560616,-0.15908466,-0.17383106,-0.00042365148,0.23936538,0.021708569,0.16415502,0.15778509,0.18614946,0.056688987,0.23203647,-0.09020277,0.3088971,0.08415687,-0.018638005,0.057319134,-0.41774955,-0.2729701,-0.02789658,0.5087358,0.24430682,-0.019594887,-0.10992749,0.24187395,-0.3198538,-0.048953723,0.15158077,0.11395002,-0.1907866,-0.046164844,-0.05863374,-0.0068678292,-0.066739574,0.06449521,-0.091460414,0.023537645,0.023362944,-0.23659761,0.14975601,0.06721835,0.18288139,-0.3588042,0.0767099,0.033255637,0.07046771,-0.2907499,-0.03278433,0.30144903,0.07550129,0.38067183,0.27028894,0.4067656,-0.012688805,-0.1720122,0.16403729,0.12483112,0.2742484,-0.21500741,-0.030000487,-0.22960651,0.23693283,0.081467,0.10007291,-0.14565627,-0.004115269,-0.0764679,-0.004154165,-0.003638728,0.070780955,0.066423476,-0.100313455,0.2887225,-0.19025593,0.5251944,-0.2526948,0.3381589,0.031875283,0.36073393,-0.03693588,-0.15486546,0.07171993,-0.044443637,-0.3155879,0.17329837,-0.14394365,0.12898931,0.10749961,0.004330763,0.20469332,-0.011926491,-0.19885986,-0.024866557,0.0022504053,0.07925509,-0.12877636,-0.20423836,-0.320403,-0.048283193,0.17681074,0.012370649,0.18173935,-0.051703207,0.34352267,-0.6048291,-0.22224954,-0.271407,0.38136786,-0.049403463,0.14520998,-0.15015347,-0.16658278,-0.61063737,0.0938905,-0.7528274,-0.34559846,0.06597129,-0.59428513,-0.12592235,-0.1558345,0.36551672,0.5635328,-0.011560784,-0.26528302,-0.50392246,-0.2450757,0.11157178,-0.051091436,-0.17286031,-0.006744798,0.11402738,-0.20474638,-0.18994936,-0.020684244,0.03645479,0.4141056,-0.18169765,-0.047411688,-0.041261014,-0.25702563,-0.06847701,-0.048025697,-0.1156934,0.1278139,-0.064998604,0.059741054,-0.12530936,-0.32915694,-0.19625017,0.15471853,-0.12947834,-0.17486484,0.2965736,0.07519989,-0.123977646,0.039977297,-0.007838551,-0.1288802,0.14686008,-0.09688565,0.08784653,0.14721315,0.15853155,-0.058961075,0.14164278,-0.17194179,0.18529297,-0.48139933,-0.24190897,0.17120309,0.07074148,0.089316234,-0.009797537,-0.16193691,-0.35952517,0.06566656,-0.16420512,-0.1271251
head,0.31714112,0.16147962,0.043256562,0.05828229,-0.0363749,-0.26105317,-0.15301453,0.43729353,0.06068602,-0.12069676,-0.25365233,-0.46364605,-0.3206299,0.31467643,0.107766956,-0.16493374,-0.17075957,-0.023955854,-0.22170688,-0.13304691,0.080742314,-0.28452882,0.07890665,-0.12817714,0.39183164,0.05712022,-0.17076403,-0.34668687,-0.03291581,0.11688902,0.0873688,0.34159747,0.09062189,0.0874237,-0.20852241,-0.23977041,-0.114416175,-0.21906102,-0.11818067,-0.73236275,-0.3971135,0.122611314,-0.24988456,0.005606219,0.35690337,-0.23926695,-0.39160016,0.023852007,-0.28019777,-0.0003103207,-0.111787535,-0.37515223,0.13620919,0.18792559,0.51654077,-0.12540925,-0.20705383,0.13337539,-0.36648804,0.027552191,-0.26510027,0.4047132,-0.52049565,-0.4432487,-0.114094116,-0.25082874,0.001170638,0.73865724,0.013238824,-0.02181366,0.38489464,-0.054163035,0.56855196,-0.47676903,-0.07814789,-0.15279694,0.10101753,-0.5522834,-0.2169247,-0.538683,-0.1313745,-0.019973567,-0.17159918,0.51165783,-0.18927042,-0.068222955,0.25669613,0.23834823,-0.052410994,-0.20717767,0.14983979,0.4200829,0.06991305,0.19489345,0.4230313,0.74228156,-0.15924668,-0.28897154,0.3507335,-0.2031377,-0.43452063,0.31539732,-0.33703938,-0.12345422,-0.2955348,0.43900487,0.09070001,0.46645123,-0.14042756,-0.4488338,-0.07752586,-0.63503325,0.16875812,0.08030484,0.4126915,0.057683744,0.13182604,-0.028387245,0.12907472,-0.07793271,0.0033860945,-0.2485742,-0.050354015,-0.036105543,0.39797783,0.36036173,0.0730926,0.05956363,0.2718309,0.006168347,-0.38298923,0.018589152,0.22234029,-0.15016897,0.0145419445,0.04565264,-0.014632278,0.24868917,0.016654795,-0.13450715,0.18152764,-0.09839842,0.08287955,-0.21228166,0.26611874,-0.014497284,-0.09471537,0.03605151,0.03982669,-0.24252224,0.11986894,0.36618695,-0.30949622,0.35095772,-0.1842139,0.015956907,0.13416837,-0.061338663,-0.52196085,0.53512734,0.32155925,-0.20403144,-0.342268,0.09070065,0.098572254,-0.024535015,-0.18014963,-0.29134607,0.0769849,-0.15653273,0.30554822,0.31312978,-0.3162416,-0.018998394,0.36092043,-0.12181007,0.042039927,0.1364028,0.36142093,-0.20488285,0.4965876,0.045157388,-0.03807244,0.2418346,0.18902712,0.373458,0.37713096,0.08845281,-0.2213695,-0.2877272,0.29538393,-0.2064062,0.084394716,-0.024313489,0.08532281,-0.100954205,0.032600995,-0.4157383,0.8070877,0.07795239
